path,word,emotion,speaker_group,label
data\TESS_female\YAF_happy\YAF_mouse_happy.wav,mouse,happy,YAF,3
data\TESS_female\YAF_happy\YAF_nag_happy.wav,nag,happy,YAF,3
data\TESS_female\YAF_happy\YAF_name_happy.wav,name,happy,YAF,3
data\TESS_female\YAF_happy\YAF_near_happy.wav,near,happy,YAF,3
data\TESS_female\YAF_happy\YAF_neat_happy.wav,neat,happy,YAF,3
data\TESS_female\YAF_happy\YAF_nice_happy.wav,nice,happy,YAF,3
data\TESS_female\YAF_happy\YAF_note_happy.wav,note,happy,YAF,3
data\TESS_female\YAF_happy\YAF_numb_happy.wav,numb,happy,YAF,3
data\TESS_female\YAF_happy\YAF_pad_happy.wav,pad,happy,YAF,3
data\TESS_female\YAF_happy\YAF_page_happy.wav,page,happy,YAF,3
data\TESS_female\YAF_happy\YAF_pain_happy.wav,pain,happy,YAF,3
data\TESS_female\YAF_happy\YAF_pass_happy.wav,pass,happy,YAF,3
data\TESS_female\YAF_happy\YAF_pearl_happy.wav,pearl,happy,YAF,3
data\TESS_female\YAF_happy\YAF_peg_happy.wav,peg,happy,YAF,3
data\TESS_female\YAF_happy\YAF_perch_happy.wav,perch,happy,YAF,3
data\TESS_female\YAF_happy\YAF_phone_happy.wav,phone,happy,YAF,3
data\TESS_female\YAF_happy\YAF_pick_happy.wav,pick,happy,YAF,3
data\TESS_female\YAF_happy\YAF_pike_happy.wav,pike,happy,YAF,3
data\TESS_female\YAF_happy\YAF_pole_happy.wav,pole,happy,YAF,3
data\TESS_female\YAF_happy\YAF_pool_happy.wav,pool,happy,YAF,3
data\TESS_female\YAF_happy\YAF_puff_happy.wav,puff,happy,YAF,3
data\TESS_female\YAF_happy\YAF_rag_happy.wav,rag,happy,YAF,3
data\TESS_female\YAF_happy\YAF_raid_happy.wav,raid,happy,YAF,3
data\TESS_female\YAF_happy\YAF_rain_happy.wav,rain,happy,YAF,3
data\TESS_female\YAF_happy\YAF_raise_happy.wav,raise,happy,YAF,3
data\TESS_female\YAF_happy\YAF_rat_happy.wav,rat,happy,YAF,3
data\TESS_female\YAF_happy\YAF_reach_happy.wav,reach,happy,YAF,3
data\TESS_female\YAF_happy\YAF_read_happy.wav,read,happy,YAF,3
data\TESS_female\YAF_happy\YAF_red_happy.wav,red,happy,YAF,3
data\TESS_female\YAF_happy\YAF_ring_happy.wav,ring,happy,YAF,3
data\TESS_female\YAF_happy\YAF_ripe_happy.wav,ripe,happy,YAF,3
data\TESS_female\YAF_happy\YAF_road_happy.wav,road,happy,YAF,3
data\TESS_female\YAF_happy\YAF_room_happy.wav,room,happy,YAF,3
data\TESS_female\YAF_happy\YAF_rose_happy.wav,rose,happy,YAF,3
data\TESS_female\YAF_happy\YAF_rot_happy.wav,rot,happy,YAF,3
data\TESS_female\YAF_happy\YAF_rough_happy.wav,rough,happy,YAF,3
data\TESS_female\YAF_happy\YAF_rush_happy.wav,rush,happy,YAF,3
data\TESS_female\YAF_happy\YAF_said_happy.wav,said,happy,YAF,3
data\TESS_female\YAF_happy\YAF_sail_happy.wav,sail,happy,YAF,3
data\TESS_female\YAF_happy\YAF_search_happy.wav,search,happy,YAF,3
data\TESS_female\YAF_happy\YAF_seize_happy.wav,seize,happy,YAF,3
data\TESS_female\YAF_happy\YAF_sell_happy.wav,sell,happy,YAF,3
data\TESS_female\YAF_happy\YAF_shack_happy.wav,shack,happy,YAF,3
data\TESS_female\YAF_happy\YAF_shall_happy.wav,shall,happy,YAF,3
data\TESS_female\YAF_happy\YAF_shawl_happy.wav,shawl,happy,YAF,3
data\TESS_female\YAF_happy\YAF_sheep_happy.wav,sheep,happy,YAF,3
data\TESS_female\YAF_happy\YAF_shirt_happy.wav,shirt,happy,YAF,3
data\TESS_female\YAF_happy\YAF_should_happy.wav,should,happy,YAF,3
data\TESS_female\YAF_happy\YAF_shout_happy.wav,shout,happy,YAF,3
data\TESS_female\YAF_happy\YAF_size_happy.wav,size,happy,YAF,3
data\TESS_female\YAF_happy\YAF_soap_happy.wav,soap,happy,YAF,3
data\TESS_female\YAF_happy\YAF_soup_happy.wav,soup,happy,YAF,3
data\TESS_female\YAF_happy\YAF_sour_happy.wav,sour,happy,YAF,3
data\TESS_female\YAF_happy\YAF_south_happy.wav,south,happy,YAF,3
data\TESS_female\YAF_happy\YAF_sub_happy.wav,sub,happy,YAF,3
data\TESS_female\YAF_happy\YAF_such_happy.wav,such,happy,YAF,3
data\TESS_female\YAF_happy\YAF_sure_happy.wav,sure,happy,YAF,3
data\TESS_female\YAF_happy\YAF_take_happy.wav,take,happy,YAF,3
data\TESS_female\YAF_happy\YAF_talk_happy.wav,talk,happy,YAF,3
data\TESS_female\YAF_happy\YAF_tape_happy.wav,tape,happy,YAF,3
data\TESS_female\YAF_happy\YAF_team_happy.wav,team,happy,YAF,3
data\TESS_female\YAF_happy\YAF_tell_happy.wav,tell,happy,YAF,3
data\TESS_female\YAF_happy\YAF_thin_happy.wav,thin,happy,YAF,3
data\TESS_female\YAF_happy\YAF_third_happy.wav,third,happy,YAF,3
data\TESS_female\YAF_happy\YAF_thought_happy.wav,thought,happy,YAF,3
data\TESS_female\YAF_happy\YAF_thumb_happy.wav,thumb,happy,YAF,3
data\TESS_female\YAF_happy\YAF_time_happy.wav,time,happy,YAF,3
data\TESS_female\YAF_happy\YAF_tip_happy.wav,tip,happy,YAF,3
data\TESS_female\YAF_happy\YAF_tire_happy.wav,tire,happy,YAF,3
data\TESS_female\YAF_happy\YAF_ton_happy.wav,ton,happy,YAF,3
data\TESS_female\YAF_happy\YAF_tool_happy.wav,tool,happy,YAF,3
data\TESS_female\YAF_happy\YAF_tough_happy.wav,tough,happy,YAF,3
data\TESS_female\YAF_happy\YAF_turn_happy.wav,turn,happy,YAF,3
data\TESS_female\YAF_happy\YAF_vine_happy.wav,vine,happy,YAF,3
data\TESS_female\YAF_happy\YAF_voice_happy.wav,voice,happy,YAF,3
data\TESS_female\YAF_happy\YAF_void_happy.wav,void,happy,YAF,3
data\TESS_female\YAF_happy\YAF_vote_happy.wav,vote,happy,YAF,3
data\TESS_female\YAF_happy\YAF_wag_happy.wav,wag,happy,YAF,3
data\TESS_female\YAF_happy\YAF_walk_happy.wav,walk,happy,YAF,3
data\TESS_female\YAF_happy\YAF_wash_happy.wav,wash,happy,YAF,3
data\TESS_female\YAF_happy\YAF_week_happy.wav,week,happy,YAF,3
data\TESS_female\YAF_happy\YAF_wheat_happy.wav,wheat,happy,YAF,3
data\TESS_female\YAF_happy\YAF_when_happy.wav,when,happy,YAF,3
data\TESS_female\YAF_happy\YAF_which_happy.wav,which,happy,YAF,3
data\TESS_female\YAF_happy\YAF_whip_happy.wav,whip,happy,YAF,3
data\TESS_female\YAF_happy\YAF_white_happy.wav,white,happy,YAF,3
data\TESS_female\YAF_happy\YAF_wife_happy.wav,wife,happy,YAF,3
data\TESS_female\YAF_happy\YAF_wire_happy.wav,wire,happy,YAF,3
data\TESS_female\YAF_happy\YAF_witch_happy.wav,witch,happy,YAF,3
data\TESS_female\YAF_happy\YAF_yearn_happy.wav,yearn,happy,YAF,3
data\TESS_female\YAF_happy\YAF_yes_happy.wav,yes,happy,YAF,3
data\TESS_female\YAF_happy\YAF_young_happy.wav,young,happy,YAF,3
data\TESS_female\YAF_happy\YAF_youth_happy.wav,youth,happy,YAF,3
data\TESS_female\YAF_neutral\YAF_back_neutral.wav,back,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_bar_neutral.wav,bar,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_base_neutral.wav,base,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_bath_neutral.wav,bath,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_bean_neutral.wav,bean,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_beg_neutral.wav,beg,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_bite_neutral.wav,bite,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_boat_neutral.wav,boat,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_bone_neutral.wav,bone,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_book_neutral.wav,book,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_bought_neutral.wav,bought,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_burn_neutral.wav,burn,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_cab_neutral.wav,cab,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_calm_neutral.wav,calm,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_came_neutral.wav,came,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_cause_neutral.wav,cause,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_chain_neutral.wav,chain,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_chair_neutral.wav,chair,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_chalk_neutral.wav,chalk,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_chat_neutral.wav,chat,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_check_neutral.wav,check,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_cheek_neutral.wav,cheek,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_chief_neutral.wav,chief,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_choice_neutral.wav,choice,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_cool_neutral.wav,cool,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_dab_neutral.wav,dab,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_date_neutral.wav,date,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_dead_neutral.wav,dead,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_death_neutral.wav,death,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_deep_neutral.wav,deep,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_dime_neutral.wav,dime,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_dip_neutral.wav,dip,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_ditch_neutral.wav,ditch,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_dodge_neutral.wav,dodge,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_dog_neutral.wav,dog,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_doll_neutral.wav,doll,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_door_neutral.wav,door,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_fail_neutral.wav,fail,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_fall_neutral.wav,fall,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_far_neutral.wav,far,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_fat_neutral.wav,fat,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_fit_neutral.wav,fit,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_five_neutral.wav,five,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_food_neutral.wav,food,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_gap_neutral.wav,gap,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_gas_neutral.wav,gas,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_gaze_neutral.wav,gaze,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_germ_neutral.wav,germ,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_get_neutral.wav,get,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_gin_neutral.wav,gin,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_goal_neutral.wav,goal,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_good_neutral.wav,good,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_goose_neutral.wav,goose,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_gun_neutral.wav,gun,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_half_neutral.wav,half,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_hall_neutral.wav,hall,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_hash_neutral.wav,hash,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_hate_neutral.wav,hate,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_have_neutral.wav,have,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_haze_neutral.wav,haze,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_hire_neutral.wav,hire,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_hit_neutral.wav,hit,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_hole_neutral.wav,hole,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_home_neutral.wav,home,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_hurl_neutral.wav,hurl,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_hush_neutral.wav,hush,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_jail_neutral.wav,jail,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_jar_neutral.wav,jar,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_join_neutral.wav,join,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_judge_neutral.wav,judge,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_jug_neutral.wav,jug,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_juice_neutral.wav,juice,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_keen_neutral.wav,keen,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_keep_neutral.wav,keep,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_keg_neutral.wav,keg,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_kick_neutral.wav,kick,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_kill_neutral.wav,kill,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_king_neutral.wav,king,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_kite_neutral.wav,kite,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_knock_neutral.wav,knock,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_late_neutral.wav,late,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_laud_neutral.wav,laud,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_lean_neutral.wav,lean,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_learn_neutral.wav,learn,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_lease_neutral.wav,lease,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_lid_neutral.wav,lid,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_life_neutral.wav,life,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_limb_neutral.wav,limb,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_live_neutral.wav,live,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_loaf_neutral.wav,loaf,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_long_neutral.wav,long,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_lore_neutral.wav,lore,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_lose_neutral.wav,lose,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_lot_neutral.wav,lot,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_love_neutral.wav,love,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_luck_neutral.wav,luck,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_make_neutral.wav,make,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_match_neutral.wav,match,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_merge_neutral.wav,merge,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_mess_neutral.wav,mess,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_met_neutral.wav,met,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_mill_neutral.wav,mill,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_mob_neutral.wav,mob,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_mode_neutral.wav,mode,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_mood_neutral.wav,mood,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_moon_neutral.wav,moon,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_mop_neutral.wav,mop,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_mouse_neutral.wav,mouse,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_nag_neutral.wav,nag,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_name_neutral.wav,name,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_near_neutral.wav,near,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_neat_neutral.wav,neat,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_nice_neutral.wav,nice,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_note_neutral.wav,note,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_numb_neutral.wav,numb,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_pad_neutral.wav,pad,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_page_neutral.wav,page,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_pain_neutral.wav,pain,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_pass_neutral.wav,pass,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_pearl_neutral.wav,pearl,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_peg_neutral.wav,peg,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_perch_neutral.wav,perch,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_phone_neutral.wav,phone,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_pick_neutral.wav,pick,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_pike_neutral.wav,pike,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_pole_neutral.wav,pole,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_pool_neutral.wav,pool,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_puff_neutral.wav,puff,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_rag_neutral.wav,rag,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_raid_neutral.wav,raid,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_rain_neutral.wav,rain,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_raise_neutral.wav,raise,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_rat_neutral.wav,rat,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_reach_neutral.wav,reach,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_read_neutral.wav,read,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_red_neutral.wav,red,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_ring_neutral.wav,ring,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_ripe_neutral.wav,ripe,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_road_neutral.wav,road,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_room_neutral.wav,room,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_rose_neutral.wav,rose,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_rot_neutral.wav,rot,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_rough_neutral.wav,rough,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_rush_neutral.wav,rush,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_said_neutral.wav,said,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_sail_neutral.wav,sail,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_search_neutral.wav,search,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_seize_neutral.wav,seize,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_sell_neutral.wav,sell,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_shack_neutral.wav,shack,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_shall_neutral.wav,shall,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_shawl_neutral.wav,shawl,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_sheep_neutral.wav,sheep,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_shirt_neutral.wav,shirt,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_should_neutral.wav,should,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_shout_neutral.wav,shout,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_size_neutral.wav,size,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_soap_neutral.wav,soap,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_soup_neutral.wav,soup,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_sour_neutral.wav,sour,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_south_neutral.wav,south,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_sub_neutral.wav,sub,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_such_neutral.wav,such,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_sure_neutral.wav,sure,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_take_neutral.wav,take,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_talk_neutral.wav,talk,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_tape_neutral.wav,tape,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_team_neutral.wav,team,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_tell_neutral.wav,tell,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_thin_neutral.wav,thin,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_third_neutral.wav,third,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_thought_neutral.wav,thought,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_thumb_neutral.wav,thumb,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_time_neutral.wav,time,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_tip_neutral.wav,tip,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_tire_neutral.wav,tire,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_ton_neutral.wav,ton,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_tool_neutral.wav,tool,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_tough_neutral.wav,tough,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_turn_neutral.wav,turn,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_vine_neutral.wav,vine,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_voice_neutral.wav,voice,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_void_neutral.wav,void,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_vote_neutral.wav,vote,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_wag_neutral.wav,wag,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_walk_neutral.wav,walk,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_wash_neutral.wav,wash,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_week_neutral.wav,week,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_wheat_neutral.wav,wheat,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_when_neutral.wav,when,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_which_neutral.wav,which,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_whip_neutral.wav,whip,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_white_neutral.wav,white,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_wife_neutral.wav,wife,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_wire_neutral.wav,wire,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_witch_neutral.wav,witch,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_yearn_neutral.wav,yearn,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_yes_neutral.wav,yes,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_young_neutral.wav,young,neutral,YAF,4
data\TESS_female\YAF_neutral\YAF_youth_neutral.wav,youth,neutral,YAF,4
data\TESS_female\YAF_pleasant_surprised\YAF_back_ps.wav,back,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_bar_ps.wav,bar,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_base_ps.wav,base,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_bath_ps.wav,bath,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_bean_ps.wav,bean,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_beg_ps.wav,beg,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_bite_ps.wav,bite,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_boat_ps.wav,boat,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_bone_ps.wav,bone,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_book_ps.wav,book,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_bought_ps.wav,bought,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_burn_ps.wav,burn,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_cab_ps.wav,cab,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_calm_ps.wav,calm,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_came_ps.wav,came,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_cause_ps.wav,cause,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_chain_ps.wav,chain,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_chair_ps.wav,chair,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_chalk_ps.wav,chalk,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_chat_ps.wav,chat,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_check_ps.wav,check,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_cheek_ps.wav,cheek,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_chief_ps.wav,chief,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_choice_ps.wav,choice,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_cool_ps.wav,cool,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_dab_ps.wav,dab,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_date_ps.wav,date,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_dead_ps.wav,dead,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_death_ps.wav,death,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_deep_ps.wav,deep,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_dime_ps.wav,dime,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_dip_ps.wav,dip,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_ditch_ps.wav,ditch,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_dodge_ps.wav,dodge,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_dog_ps.wav,dog,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_doll_ps.wav,doll,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_door_ps.wav,door,ps,YAF,5
data\TESS_female\YAF_pleasant_surprised\YAF_fail_ps.wav,fail,ps,YAF,5
